=== CONDUCTOR PLAN PROGRESSION (120k→800k session, 70k budget, my-customize-conductor) ===
Each line: plan #N: X folds, Y groups
Stable group count (1) = one rollover group replayed per turn
Growing fold count = new blocks folded as context grows
No restores = frozen prefix respected (the fix)

Accordion connected (1 attached)
plan #1307: 115 folds, 1 groups (logged, not applied)
plan #1308: 116 folds, 1 groups (logged, not applied)
plan #1309: 117 folds, 1 groups (logged, not applied)
plan #1310: 117 folds, 1 groups (logged, not applied)
plan #1311: 117 folds, 1 groups (logged, not applied)
plan #1312: 117 folds, 1 groups (logged, not applied)
plan #1313: 117 folds, 1 groups (logged, not applied)
plan #1314: 117 folds, 1 groups (logged, not applied)
plan #1315: 117 folds, 1 groups (logged, not applied)
plan #1316: 117 folds, 1 groups (logged, not applied)
plan #1317: 118 folds, 1 groups (logged, not applied)
plan #1318: 118 folds, 1 groups (logged, not applied)
plan #1319: 118 folds, 1 groups (logged, not applied)
plan #1320: 118 folds, 1 groups (logged, not applied)
plan #1321: 119 folds, 1 groups (logged, not applied)
plan #1322: 120 folds, 1 groups (logged, not applied)
plan #1323: 120 folds, 1 groups (logged, not applied)
plan #1324: 120 folds, 1 groups (logged, not applied)
plan #1325: 120 folds, 1 groups (logged, not applied)
plan #1326: 120 folds, 1 groups (logged, not applied)
plan #1327: 120 folds, 1 groups (logged, not applied)
plan #1328: 120 folds, 1 groups (logged, not applied)
plan #1329: 121 folds, 1 groups (logged, not applied)
plan #1330: 121 folds, 1 groups (logged, not applied)
plan #1331: 121 folds, 1 groups (logged, not applied)
plan #1332: 122 folds, 1 groups (logged, not applied)
plan #1333: 122 folds, 1 groups (logged, not applied)
plan #1334: 122 folds, 1 groups (logged, not applied)
plan #1335: 122 folds, 1 groups (logged, not applied)
plan #1336: 122 folds, 1 groups (logged, not applied)
plan #1337: 123 folds, 1 groups (logged, not applied)
plan #1338: 123 folds, 1 groups (logged, not applied)
plan #1339: 124 folds, 1 groups (logged, not applied)
plan #1340: 124 folds, 1 groups (logged, not applied)
plan #1341: 124 folds, 1 groups (logged, not applied)
plan #1342: 124 folds, 1 groups (logged, not applied)
plan #1343: 124 folds, 1 groups (logged, not applied)
plan #1344: 124 folds, 1 groups (logged, not applied)
plan #1345: 124 folds, 1 groups (logged, not applied)
plan #1346: 124 folds, 1 groups (logged, not applied)
plan #1347: 125 folds, 1 groups (logged, not applied)
plan #1348: 125 folds, 1 groups (logged, not applied)
plan #1349: 125 folds, 1 groups (logged, not applied)
plan #1350: 126 folds, 1 groups (logged, not applied)
plan #1351: 127 folds, 1 groups (logged, not applied)
plan #1352: 127 folds, 1 groups (logged, not applied)
plan #1353: 128 folds, 1 groups (logged, not applied)
plan #1354: 128 folds, 1 groups (logged, not applied)
plan #1355: 128 folds, 1 groups (logged, not applied)
plan #1356: 128 folds, 1 groups (logged, not applied)
plan #1357: 128 folds, 1 groups (logged, not applied)
plan #1358: 128 folds, 1 groups (logged, not applied)
plan #1359: 129 folds, 1 groups (logged, not applied)
plan #1360: 130 folds, 1 groups (logged, not applied)
plan #1361: 131 folds, 1 groups (logged, not applied)
plan #1362: 131 folds, 1 groups (logged, not applied)
plan #1363: 131 folds, 1 groups (logged, not applied)
plan #1364: 132 folds, 1 groups (logged, not applied)
plan #1365: 133 folds, 1 groups (logged, not applied)
plan #1366: 133 folds, 1 groups (logged, not applied)
plan #1367: 133 folds, 1 groups (logged, not applied)
plan #1368: 134 folds, 1 groups (logged, not applied)
plan #1369: 135 folds, 1 groups (logged, not applied)
plan #1370: 135 folds, 1 groups (logged, not applied)
plan #1371: 135 folds, 1 groups (logged, not applied)
plan #1372: 135 folds, 1 groups (logged, not applied)
plan #1373: 135 folds, 1 groups (logged, not applied)
plan #1374: 135 folds, 1 groups (logged, not applied)
plan #1375: 135 folds, 1 groups (logged, not applied)
plan #1376: 136 folds, 1 groups (logged, not applied)
plan #1377: 137 folds, 1 groups (logged, not applied)
plan #1378: 137 folds, 1 groups (logged, not applied)
plan #1379: 137 folds, 1 groups (logged, not applied)
plan #1380: 138 folds, 1 groups (logged, not applied)
plan #1381: 138 folds, 1 groups (logged, not applied)
plan #1382: 138 folds, 1 groups (logged, not applied)
plan #1383: 138 folds, 1 groups (logged, not applied)
plan #1384: 138 folds, 1 groups (logged, not applied)
plan #1385: 138 folds, 1 groups (logged, not applied)
plan #1386: 138 folds, 1 groups (logged, not applied)
plan #1387: 138 folds, 1 groups (logged, not applied)
plan #1388: 138 folds, 1 groups (logged, not applied)
plan #1389: 138 folds, 1 groups (logged, not applied)
plan #1390: 138 folds, 1 groups (logged, not applied)
plan #1391: 138 folds, 1 groups (logged, not applied)
plan #1392: 138 folds, 1 groups (logged, not applied)
plan #1393: 138 folds, 1 groups (logged, not applied)
plan #1394: 138 folds, 1 groups (logged, not applied)
plan #1395: 138 folds, 1 groups (logged, not applied)
plan #1396: 139 folds, 1 groups (logged, not applied)
plan #1397: 139 folds, 1 groups (logged, not applied)
plan #1398: 139 folds, 1 groups (logged, not applied)
plan #1399: 139 folds, 1 groups (logged, not applied)
plan #1400: 139 folds, 1 groups (logged, not applied)
plan #1401: 139 folds, 1 groups (logged, not applied)
plan #1402: 139 folds, 1 groups (logged, not applied)
plan #1403: 139 folds, 1 groups (logged, not applied)
plan #1404: 139 folds, 1 groups (logged, not applied)
plan #1405: 140 folds, 1 groups (logged, not applied)
plan #1406: 140 folds, 1 groups (logged, not applied)
plan #1407: 140 folds, 1 groups (logged, not applied)
plan #1408: 140 folds, 1 groups (logged, not applied)
plan #1409: 140 folds, 1 groups (logged, not applied)
plan #1410: 141 folds, 1 groups (logged, not applied)
plan #1411: 141 folds, 1 groups (logged, not applied)
plan #1412: 141 folds, 1 groups (logged, not applied)
plan #1413: 141 folds, 1 groups (logged, not applied)
plan #1414: 141 folds, 1 groups (logged, not applied)
plan #1415: 141 folds, 1 groups (logged, not applied)
plan #1416: 141 folds, 1 groups (logged, not applied)
plan #1417: 141 folds, 1 groups (logged, not applied)
plan #1418: 141 folds, 1 groups (logged, not applied)
plan #1419: 141 folds, 1 groups (logged, not applied)
plan #1420: 141 folds, 1 groups (logged, not applied)
plan #1421: 141 folds, 1 groups (logged, not applied)
plan #1422: 141 folds, 1 groups (logged, not applied)
plan #1423: 141 folds, 1 groups (logged, not applied)
plan #1424: 143 folds, 1 groups (logged, not applied)
plan #1425: 143 folds, 1 groups (logged, not applied)
plan #1426: 143 folds, 1 groups (logged, not applied)
plan #1427: 143 folds, 1 groups (logged, not applied)
plan #1428: 143 folds, 1 groups (logged, not applied)
plan #1429: 143 folds, 1 groups (logged, not applied)
plan #1430: 143 folds, 1 groups (logged, not applied)
plan #1431: 143 folds, 1 groups (logged, not applied)
plan #1432: 143 folds, 1 groups (logged, not applied)
plan #1433: 143 folds, 1 groups (logged, not applied)
plan #1434: 143 folds, 1 groups (logged, not applied)
plan #1435: 144 folds, 1 groups (logged, not applied)
plan #1436: 145 folds, 1 groups (logged, not applied)
plan #1437: 145 folds, 1 groups (logged, not applied)
plan #1438: 145 folds, 1 groups (logged, not applied)
plan #1439: 145 folds, 1 groups (logged, not applied)
plan #1440: 145 folds, 1 groups (logged, not applied)
plan #1441: 145 folds, 1 groups (logged, not applied)
plan #1442: 145 folds, 1 groups (logged, not applied)
plan #1443: 145 folds, 1 groups (logged, not applied)
plan #1444: 145 folds, 1 groups (logged, not applied)
plan #1445: 145 folds, 1 groups (logged, not applied)
plan #1446: 145 folds, 1 groups (logged, not applied)
plan #1447: 145 folds, 1 groups (logged, not applied)
plan #1448: 145 folds, 1 groups (logged, not applied)
plan #1449: 145 folds, 1 groups (logged, not applied)
plan #1450: 145 folds, 1 groups (logged, not applied)
plan #1451: 145 folds, 1 groups (logged, not applied)
plan #1452: 146 folds, 1 groups (logged, not applied)
plan #1453: 146 folds, 1 groups (logged, not applied)
plan #1454: 146 folds, 1 groups (logged, not applied)
plan #1455: 146 folds, 1 groups (logged, not applied)
plan #1456: 146 folds, 1 groups (logged, not applied)
plan #1457: 147 folds, 1 groups (logged, not applied)
plan #1458: 147 folds, 1 groups (logged, not applied)
plan #1459: 147 folds, 1 groups (logged, not applied)
plan #1460: 147 folds, 1 groups (logged, not applied)
plan #1461: 147 folds, 1 groups (logged, not applied)
plan #1462: 147 folds, 1 groups (logged, not applied)
plan #1463: 147 folds, 1 groups (logged, not applied)
plan #1464: 147 folds, 1 groups (logged, not applied)
plan #1465: 147 folds, 1 groups (logged, not applied)
plan #1466: 147 folds, 1 groups (logged, not applied)
plan #1467: 147 folds, 1 groups (logged, not applied)
plan #1468: 148 folds, 1 groups (logged, not applied)
plan #1469: 148 folds, 1 groups (logged, not applied)
plan #1470: 148 folds, 1 groups (logged, not applied)
plan #1471: 148 folds, 1 groups (logged, not applied)
plan #1472: 148 folds, 1 groups (logged, not applied)
plan #1473: 148 folds, 1 groups (logged, not applied)
plan #1474: 148 folds, 1 groups (logged, not applied)
plan #1475: 148 folds, 1 groups (logged, not applied)
plan #1476: 148 folds, 1 groups (logged, not applied)
plan #1477: 148 folds, 1 groups (logged, not applied)
plan #1478: 148 folds, 1 groups (logged, not applied)
plan #1479: 148 folds, 1 groups (logged, not applied)
plan #1480: 149 folds, 1 groups (logged, not applied)
plan #1481: 149 folds, 1 groups (logged, not applied)
plan #1482: 149 folds, 1 groups (logged, not applied)
plan #1483: 149 folds, 1 groups (logged, not applied)
plan #1484: 149 folds, 1 groups (logged, not applied)
plan #1485: 149 folds, 1 groups (logged, not applied)
plan #1486: 149 folds, 1 groups (logged, not applied)
plan #1487: 149 folds, 1 groups (logged, not applied)
plan #1488: 149 folds, 1 groups (logged, not applied)
plan #1489: 149 folds, 1 groups (logged, not applied)
plan #1490: 149 folds, 1 groups (logged, not applied)
plan #1491: 149 folds, 1 groups (logged, not applied)
plan #1492: 149 folds, 1 groups (logged, not applied)
plan #1493: 150 folds, 1 groups (logged, not applied)
plan #1494: 150 folds, 1 groups (logged, not applied)
plan #1495: 150 folds, 1 groups (logged, not applied)
plan #1496: 150 folds, 1 groups (logged, not applied)
plan #1497: 150 folds, 1 groups (logged, not applied)
plan #1498: 150 folds, 1 groups (logged, not applied)
plan #1499: 151 folds, 1 groups (logged, not applied)
plan #1500: 151 folds, 1 groups (logged, not applied)
plan #1501: 151 folds, 1 groups (logged, not applied)
plan #1502: 151 folds, 1 groups (logged, not applied)
plan #1503: 151 folds, 1 groups (logged, not applied)
plan #1504: 151 folds, 1 groups (logged, not applied)
plan #1505: 151 folds, 1 groups (logged, not applied)
plan #1506: 152 folds, 1 groups (logged, not applied)
plan #1507: 152 folds, 1 groups (logged, not applied)
plan #1508: 153 folds, 1 groups (logged, not applied)
plan #1509: 153 folds, 1 groups (logged, not applied)
plan #1510: 153 folds, 1 groups (logged, not applied)
plan #1511: 154 folds, 1 groups (logged, not applied)
plan #1512: 154 folds, 1 groups (logged, not applied)
plan #1513: 154 folds, 1 groups (logged, not applied)
plan #1514: 154 folds, 1 groups (logged, not applied)
plan #1515: 155 folds, 1 groups (logged, not applied)
plan #1516: 155 folds, 1 groups (logged, not applied)
plan #1517: 155 folds, 1 groups (logged, not applied)
plan #1518: 155 folds, 1 groups (logged, not applied)
plan #1519: 155 folds, 1 groups (logged, not applied)
plan #1520: 155 folds, 1 groups (logged, not applied)
plan #1521: 155 folds, 1 groups (logged, not applied)
plan #1522: 155 folds, 1 groups (logged, not applied)
plan #1523: 155 folds, 1 groups (logged, not applied)
plan #1524: 155 folds, 1 groups (logged, not applied)
plan #1525: 156 folds, 1 groups (logged, not applied)
plan #1526: 156 folds, 1 groups (logged, not applied)
plan #1527: 157 folds, 1 groups (logged, not applied)
plan #1528: 157 folds, 1 groups (logged, not applied)
plan #1529: 158 folds, 1 groups (logged, not applied)
plan #1530: 158 folds, 1 groups (logged, not applied)
plan #1531: 158 folds, 1 groups (logged, not applied)
plan #1532: 158 folds, 1 groups (logged, not applied)
plan #1533: 158 folds, 1 groups (logged, not applied)
plan #1534: 158 folds, 1 groups (logged, not applied)
plan #1535: 158 folds, 1 groups (logged, not applied)
plan #1536: 158 folds, 1 groups (logged, not applied)
plan #1537: 158 folds, 1 groups (logged, not applied)
plan #1538: 158 folds, 1 groups (logged, not applied)
plan #1539: 158 folds, 1 groups (logged, not applied)
plan #1540: 158 folds, 1 groups (logged, not applied)
plan #1541: 158 folds, 1 groups (logged, not applied)
plan #1542: 159 folds, 1 groups (logged, not applied)
plan #1543: 159 folds, 1 groups (logged, not applied)
plan #1544: 159 folds, 1 groups (logged, not applied)
plan #1545: 159 folds, 1 groups (logged, not applied)
plan #1546: 159 folds, 1 groups (logged, not applied)
plan #1547: 159 folds, 1 groups (logged, not applied)
plan #1548: 159 folds, 1 groups (logged, not applied)
plan #1549: 159 folds, 1 groups (logged, not applied)
plan #1550: 160 folds, 1 groups (logged, not applied)
plan #1551: 160 folds, 1 groups (logged, not applied)
plan #1552: 160 folds, 1 groups (logged, not applied)
plan #1553: 160 folds, 1 groups (logged, not applied)
plan #1554: 160 folds, 1 groups (logged, not applied)
plan #1555: 161 folds, 1 groups (logged, not applied)
plan #1556: 161 folds, 1 groups (logged, not applied)
plan #1557: 161 folds, 1 groups (logged, not applied)
plan #1558: 161 folds, 1 groups (logged, not applied)
plan #1559: 161 folds, 1 groups (logged, not applied)
plan #1560: 161 folds, 1 groups (logged, not applied)
plan #1561: 161 folds, 1 groups (logged, not applied)
plan #1562: 162 folds, 1 groups (logged, not applied)
plan #1563: 162 folds, 1 groups (logged, not applied)
plan #1564: 162 folds, 1 groups (logged, not applied)
plan #1565: 162 folds, 1 groups (logged, not applied)
plan #1566: 162 folds, 1 groups (logged, not applied)
plan #1567: 162 folds, 1 groups (logged, not applied)
plan #1568: 162 folds, 1 groups (logged, not applied)
plan #1569: 162 folds, 1 groups (logged, not applied)
plan #1570: 163 folds, 1 groups (logged, not applied)
plan #1571: 163 folds, 1 groups (logged, not applied)
plan #1572: 163 folds, 1 groups (logged, not applied)
plan #1573: 163 folds, 1 groups (logged, not applied)
plan #1574: 163 folds, 1 groups (logged, not applied)
plan #1575: 163 folds, 1 groups (logged, not applied)
plan #1576: 163 folds, 1 groups (logged, not applied)
plan #1577: 164 folds, 1 groups (logged, not applied)
plan #1578: 164 folds, 1 groups (logged, not applied)
plan #1579: 164 folds, 1 groups (logged, not applied)
plan #1580: 164 folds, 1 groups (logged, not applied)
plan #1581: 164 folds, 1 groups (logged, not applied)
plan #1582: 164 folds, 1 groups (logged, not applied)
plan #1583: 164 folds, 1 groups (logged, not applied)
plan #1584: 164 folds, 1 groups (logged, not applied)
plan #1585: 164 folds, 1 groups (logged, not applied)
plan #1586: 164 folds, 1 groups (logged, not applied)
plan #1587: 164 folds, 1 groups (logged, not applied)
plan #1588: 164 folds, 1 groups (logged, not applied)
plan #1589: 165 folds, 1 groups (logged, not applied)
plan #1590: 165 folds, 1 groups (logged, not applied)
plan #1591: 165 folds, 1 groups (logged, not applied)
plan #1592: 165 folds, 1 groups (logged, not applied)
plan #1593: 165 folds, 1 groups (logged, not applied)
plan #1594: 165 folds, 1 groups (logged, not applied)
plan #1595: 166 folds, 1 groups (logged, not applied)
plan #1596: 166 folds, 1 groups (logged, not applied)
plan #1597: 166 folds, 1 groups (logged, not applied)
plan #1598: 166 folds, 1 groups (logged, not applied)
plan #1599: 166 folds, 1 groups (logged, not applied)
plan #1600: 167 folds, 1 groups (logged, not applied)
plan #1601: 167 folds, 1 groups (logged, not applied)
plan #1602: 167 folds, 1 groups (logged, not applied)
plan #1603: 167 folds, 1 groups (logged, not applied)
plan #1604: 167 folds, 1 groups (logged, not applied)
plan #1605: 167 folds, 1 groups (logged, not applied)
plan #1606: 167 folds, 1 groups (logged, not applied)
plan #1607: 167 folds, 1 groups (logged, not applied)
plan #1608: 167 folds, 1 groups (logged, not applied)
plan #1609: 167 folds, 1 groups (logged, not applied)
plan #1610: 167 folds, 1 groups (logged, not applied)
plan #1611: 167 folds, 1 groups (logged, not applied)
plan #1612: 167 folds, 1 groups (logged, not applied)
plan #1613: 168 folds, 1 groups (logged, not applied)
plan #1614: 168 folds, 1 groups (logged, not applied)
plan #1615: 168 folds, 1 groups (logged, not applied)
plan #1616: 168 folds, 1 groups (logged, not applied)
plan #1617: 168 folds, 1 groups (logged, not applied)
plan #1618: 168 folds, 1 groups (logged, not applied)
plan #1619: 168 folds, 1 groups (logged, not applied)
plan #1620: 169 folds, 1 groups (logged, not applied)
plan #1621: 170 folds, 1 groups (logged, not applied)
plan #1622: 170 folds, 1 groups (logged, not applied)
plan #1623: 170 folds, 1 groups (logged, not applied)
plan #1624: 170 folds, 1 groups (logged, not applied)
plan #1625: 170 folds, 1 groups (logged, not applied)
plan #1626: 171 folds, 1 groups (logged, not applied)
plan #1627: 172 folds, 1 groups (logged, not applied)
plan #1628: 172 folds, 1 groups (logged, not applied)
plan #1629: 172 folds, 1 groups (logged, not applied)
plan #1630: 172 folds, 1 groups (logged, not applied)
plan #1631: 172 folds, 1 groups (logged, not applied)
plan #1632: 172 folds, 1 groups (logged, not applied)
plan #1633: 172 folds, 1 groups (logged, not applied)
plan #1634: 172 folds, 1 groups (logged, not applied)
plan #1635: 172 folds, 1 groups (logged, not applied)
plan #1636: 172 folds, 1 groups (logged, not applied)
plan #1637: 172 folds, 1 groups (logged, not applied)
plan #1638: 172 folds, 1 groups (logged, not applied)
plan #1639: 172 folds, 1 groups (logged, not applied)
plan #1640: 172 folds, 1 groups (logged, not applied)
plan #1641: 172 folds, 1 groups (logged, not applied)
plan #1642: 172 folds, 1 groups (logged, not applied)
plan #1643: 172 folds, 1 groups (logged, not applied)
plan #1644: 172 folds, 1 groups (logged, not applied)
plan #1645: 173 folds, 1 groups (logged, not applied)
plan #1646: 173 folds, 1 groups (logged, not applied)
plan #1647: 173 folds, 1 groups (logged, not applied)
plan #1648: 174 folds, 1 groups (logged, not applied)
plan #1649: 174 folds, 1 groups (logged, not applied)
plan #1650: 174 folds, 1 groups (logged, not applied)
plan #1651: 174 folds, 1 groups (logged, not applied)
plan #1652: 174 folds, 1 groups (logged, not applied)
plan #1653: 174 folds, 1 groups (logged, not applied)
plan #1654: 174 folds, 1 groups (logged, not applied)
plan #1655: 174 folds, 1 groups (logged, not applied)
plan #1656: 174 folds, 1 groups (logged, not applied)
plan #1657: 174 folds, 1 groups (logged, not applied)
plan #1658: 174 folds, 1 groups (logged, not applied)
plan #1659: 174 folds, 1 groups (logged, not applied)
plan #1660: 175 folds, 1 groups (logged, not applied)
plan #1661: 175 folds, 1 groups (logged, not applied)
plan #1662: 175 folds, 1 groups (logged, not applied)
plan #1663: 175 folds, 1 groups (logged, not applied)
plan #1664: 175 folds, 1 groups (logged, not applied)
plan #1665: 175 folds, 1 groups (logged, not applied)
plan #1666: 175 folds, 1 groups (logged, not applied)
plan #1667: 175 folds, 1 groups (logged, not applied)
plan #1668: 176 folds, 1 groups (logged, not applied)
plan #1669: 176 folds, 1 groups (logged, not applied)
plan #1670: 176 folds, 1 groups (logged, not applied)
plan #1671: 176 folds, 1 groups (logged, not applied)
plan #1672: 176 folds, 1 groups (logged, not applied)
plan #1673: 176 folds, 1 groups (logged, not applied)
plan #1674: 176 folds, 1 groups (logged, not applied)
plan #1675: 176 folds, 1 groups (logged, not applied)
plan #1676: 176 folds, 1 groups (logged, not applied)
plan #1677: 176 folds, 1 groups (logged, not applied)
plan #1678: 176 folds, 1 groups (logged, not applied)
plan #1679: 176 folds, 1 groups (logged, not applied)
plan #1680: 177 folds, 1 groups (logged, not applied)
plan #1681: 177 folds, 1 groups (logged, not applied)
plan #1682: 177 folds, 1 groups (logged, not applied)
plan #1683: 177 folds, 1 groups (logged, not applied)
plan #1684: 177 folds, 1 groups (logged, not applied)
plan #1685: 178 folds, 1 groups (logged, not applied)
plan #1686: 178 folds, 1 groups (logged, not applied)
plan #1687: 178 folds, 1 groups (logged, not applied)
plan #1688: 178 folds, 1 groups (logged, not applied)
plan #1689: 178 folds, 1 groups (logged, not applied)
plan #1690: 178 folds, 1 groups (logged, not applied)
plan #1691: 178 folds, 1 groups (logged, not applied)
plan #1692: 178 folds, 1 groups (logged, not applied)
plan #1693: 179 folds, 1 groups (logged, not applied)
plan #1694: 179 folds, 1 groups (logged, not applied)
plan #1695: 179 folds, 1 groups (logged, not applied)
plan #1696: 179 folds, 1 groups (logged, not applied)
plan #1697: 179 folds, 1 groups (logged, not applied)
plan #1698: 179 folds, 1 groups (logged, not applied)
plan #1699: 179 folds, 1 groups (logged, not applied)
plan #1700: 179 folds, 1 groups (logged, not applied)
plan #1701: 180 folds, 1 groups (logged, not applied)
plan #1702: 180 folds, 1 groups (logged, not applied)
plan #1703: 180 folds, 1 groups (logged, not applied)
plan #1704: 180 folds, 1 groups (logged, not applied)
plan #1705: 180 folds, 1 groups (logged, not applied)
plan #1706: 180 folds, 1 groups (logged, not applied)
plan #1707: 180 folds, 1 groups (logged, not applied)
plan #1708: 180 folds, 1 groups (logged, not applied)
plan #1709: 180 folds, 1 groups (logged, not applied)
plan #1710: 181 folds, 1 groups (logged, not applied)
plan #1711: 181 folds, 1 groups (logged, not applied)
plan #1712: 181 folds, 1 groups (logged, not applied)
plan #1713: 181 folds, 1 groups (logged, not applied)
plan #1714: 181 folds, 1 groups (logged, not applied)
plan #1715: 181 folds, 1 groups (logged, not applied)
plan #1716: 181 folds, 1 groups (logged, not applied)
plan #1717: 181 folds, 1 groups (logged, not applied)
plan #1718: 181 folds, 1 groups (logged, not applied)
plan #1719: 181 folds, 1 groups (logged, not applied)
plan #1720: 181 folds, 1 groups (logged, not applied)
plan #1721: 181 folds, 1 groups (logged, not applied)
plan #1722: 181 folds, 1 groups (logged, not applied)
plan #1723: 181 folds, 1 groups (logged, not applied)
plan #1724: 181 folds, 1 groups (logged, not applied)
plan #1725: 183 folds, 1 groups (logged, not applied)
plan #1726: 183 folds, 1 groups (logged, not applied)
plan #1727: 183 folds, 1 groups (logged, not applied)
plan #1728: 183 folds, 1 groups (logged, not applied)
plan #1729: 185 folds, 1 groups (logged, not applied)
plan #1730: 185 folds, 1 groups (logged, not applied)
plan #1731: 185 folds, 1 groups (logged, not applied)
plan #1732: 185 folds, 1 groups (logged, not applied)
plan #1733: 185 folds, 1 groups (logged, not applied)
plan #1734: 186 folds, 1 groups (logged, not applied)
plan #1735: 187 folds, 1 groups (logged, not applied)
plan #1736: 187 folds, 1 groups (logged, not applied)
plan #1737: 187 folds, 1 groups (logged, not applied)
plan #1738: 189 folds, 1 groups (logged, not applied)
plan #1739: 189 folds, 1 groups (logged, not applied)
plan #1740: 189 folds, 1 groups (logged, not applied)
plan #1741: 189 folds, 1 groups (logged, not applied)
plan #1742: 190 folds, 1 groups (logged, not applied)
plan #1743: 190 folds, 1 groups (logged, not applied)
plan #1744: 190 folds, 1 groups (logged, not applied)
plan #1745: 190 folds, 1 groups (logged, not applied)
plan #1746: 190 folds, 1 groups (logged, not applied)
plan #1747: 190 folds, 1 groups (logged, not applied)
plan #1748: 190 folds, 1 groups (logged, not applied)
plan #1749: 190 folds, 1 groups (logged, not applied)
plan #1750: 190 folds, 1 groups (logged, not applied)
plan #1751: 190 folds, 1 groups (logged, not applied)
plan #1752: 190 folds, 1 groups (logged, not applied)
plan #1753: 190 folds, 1 groups (logged, not applied)
plan #1754: 190 folds, 1 groups (logged, not applied)
plan #1755: 190 folds, 1 groups (logged, not applied)
plan #1756: 190 folds, 1 groups (logged, not applied)
plan #1757: 190 folds, 1 groups (logged, not applied)
plan #1758: 190 folds, 1 groups (logged, not applied)
plan #1759: 190 folds, 1 groups (logged, not applied)
plan #1760: 190 folds, 1 groups (logged, not applied)
plan #1761: 190 folds, 1 groups (logged, not applied)
plan #1762: 191 folds, 1 groups (logged, not applied)
plan #1763: 191 folds, 1 groups (logged, not applied)
plan #1764: 191 folds, 1 groups (logged, not applied)
plan #1765: 191 folds, 1 groups (logged, not applied)
plan #1766: 191 folds, 1 groups (logged, not applied)
plan #1767: 191 folds, 1 groups (logged, not applied)
plan #1768: 191 folds, 1 groups (logged, not applied)
plan #1769: 191 folds, 1 groups (logged, not applied)
plan #1770: 191 folds, 1 groups (logged, not applied)
plan #1771: 191 folds, 1 groups (logged, not applied)
plan #1772: 191 folds, 1 groups (logged, not applied)
plan #1773: 191 folds, 1 groups (logged, not applied)
plan #1774: 191 folds, 1 groups (logged, not applied)
plan #1775: 191 folds, 1 groups (logged, not applied)
plan #1776: 191 folds, 1 groups (logged, not applied)
plan #1777: 191 folds, 1 groups (logged, not applied)
plan #1778: 191 folds, 1 groups (logged, not applied)
plan #1779: 191 folds, 1 groups (logged, not applied)
plan #1780: 191 folds, 1 groups (logged, not applied)
plan #1781: 191 folds, 1 groups (logged, not applied)
plan #1782: 191 folds, 1 groups (logged, not applied)
plan #1783: 191 folds, 1 groups (logged, not applied)
plan #1784: 191 folds, 1 groups (logged, not applied)
plan #1785: 191 folds, 1 groups (logged, not applied)
plan #1786: 191 folds, 1 groups (logged, not applied)
plan #1787: 191 folds, 1 groups (logged, not applied)
plan #1788: 191 folds, 1 groups (logged, not applied)
plan #1789: 191 folds, 1 groups (logged, not applied)
plan #1790: 191 folds, 1 groups (logged, not applied)
plan #1791: 191 folds, 1 groups (logged, not applied)
plan #1792: 191 folds, 1 groups (logged, not applied)
plan #1793: 191 folds, 1 groups (logged, not applied)
plan #1794: 191 folds, 1 groups (logged, not applied)
plan #1795: 191 folds, 1 groups (logged, not applied)
plan #1796: 191 folds, 1 groups (logged, not applied)
plan #1797: 191 folds, 1 groups (logged, not applied)
plan #1798: 191 folds, 1 groups (logged, not applied)
plan #1799: 191 folds, 1 groups (logged, not applied)
plan #1800: 191 folds, 1 groups (logged, not applied)
plan #1801: 191 folds, 1 groups (logged, not applied)
plan #1802: 191 folds, 1 groups (logged, not applied)
plan #1803: 191 folds, 1 groups (logged, not applied)
plan #1804: 191 folds, 1 groups (logged, not applied)
plan #1805: 191 folds, 1 groups (logged, not applied)
plan #1806: 191 folds, 1 groups (logged, not applied)
plan #1807: 191 folds, 1 groups (logged, not applied)
plan #1808: 191 folds, 1 groups (logged, not applied)
plan #1809: 191 folds, 1 groups (logged, not applied)
plan #1810: 191 folds, 1 groups (logged, not applied)
plan #1811: 191 folds, 1 groups (logged, not applied)
plan #1812: 191 folds, 1 groups (logged, not applied)
plan #1813: 191 folds, 1 groups (logged, not applied)
plan #1814: 191 folds, 1 groups (logged, not applied)
plan #1815: 191 folds, 1 groups (logged, not applied)
plan #1816: 191 folds, 1 groups (logged, not applied)
plan #1817: 191 folds, 1 groups (logged, not applied)
plan #1818: 191 folds, 1 groups (logged, not applied)
plan #1819: 191 folds, 1 groups (logged, not applied)
plan #1820: 191 folds, 1 groups (logged, not applied)
plan #1821: 191 folds, 1 groups (logged, not applied)
plan #1822: 191 folds, 1 groups (logged, not applied)
plan #1823: 191 folds, 1 groups (logged, not applied)
plan #1824: 191 folds, 1 groups (logged, not applied)
plan #1825: 191 folds, 1 groups (logged, not applied)
plan #1826: 191 folds, 1 groups (logged, not applied)
plan #1827: 191 folds, 1 groups (logged, not applied)
plan #1828: 191 folds, 1 groups (logged, not applied)
plan #1829: 191 folds, 1 groups (logged, not applied)
plan #1830: 191 folds, 1 groups (logged, not applied)
plan #1831: 191 folds, 1 groups (logged, not applied)
plan #1832: 191 folds, 1 groups (logged, not applied)
plan #1833: 191 folds, 1 groups (logged, not applied)
plan #1834: 191 folds, 1 groups (logged, not applied)
plan #1835: 191 folds, 1 groups (logged, not applied)
plan #1836: 191 folds, 1 groups (logged, not applied)
plan #1837: 191 folds, 1 groups (logged, not applied)
plan #1838: 191 folds, 1 groups (logged, not applied)
plan #1839: 191 folds, 1 groups (logged, not applied)
